block_id,block_start_week_idx,block_end_week_idx,block_start,block_end,slot,slot_1based,support_class,side,position,position_1based,mass_mean,top1_number,top1_share,top2_number,top2_share,top1_margin,entropy_half,same_top1_prev,same_position_prev,raw_top1_exact_p,slot_gap_pred,group_id,group_numbers_json,group_size,raw_group_share_in_half,raw_group_p,selected_number_in_group,selected_number,raw_selected_exact_p,base_gate_id
6,86,98,2021-08-30,2021-11-28,1151,1152,late,small,7,8,0.5528678520557011,5,0.22862514252786464,4,0.21932912146927927,0.009296021058585374,1.6020134685956933,True,False,0.12639949147530904,0.08695623694970761,edge_low,"[1, 2]",2,0.35684455425243133,0.1972878822273158,2,2,0.1093029602450698,late|small|edge_low|same_top1_prev=all
6,86,98,2021-08-30,2021-11-28,1151,1152,late,small,7,8,0.5528678520557011,5,0.22862514252786464,4,0.21932912146927927,0.009296021058585374,1.6020134685956933,True,False,0.12639949147530904,0.08695623694970761,center,[3],1,0.19520118175042483,0.1079204580730919,3,3,0.1079204580730919,late|small|center|same_top1_prev=all
6,86,98,2021-08-30,2021-11-28,1151,1152,late,small,7,8,0.5528678520557011,5,0.22862514252786464,4,0.21932912146927927,0.009296021058585374,1.6020134685956933,True,False,0.12639949147530904,0.08695623694970761,edge_high,"[4, 5]",2,0.4479542639971439,0.2476595117552934,5,5,0.12639949147530904,late|small|edge_high|same_top1_prev=all
7,99,111,2021-11-29,2022-02-27,192,193,control,big,3,4,0.5283690947034886,10,0.2172253147267133,6,0.2056437074526779,0.0115816072740354,1.606684436562805,False,False,0.11477514288883389,0.08491839101193377,edge_low,"[6, 7]",2,0.3786577869548267,0.20007107209574823,6,6,0.10865577953824047,control|big|edge_low|same_top1_prev=all
7,99,111,2021-11-29,2022-02-27,192,193,control,big,3,4,0.5283690947034886,10,0.2172253147267133,6,0.2056437074526779,0.0115816072740354,1.606684436562805,False,False,0.11477514288883389,0.08491839101193377,center,[8],1,0.20424291002898606,0.10791564147162143,8,8,0.10791564147162143,control|big|center|same_top1_prev=all
7,99,111,2021-11-29,2022-02-27,192,193,control,big,3,4,0.5283690947034886,10,0.2172253147267133,6,0.2056437074526779,0.0115816072740354,1.606684436562805,False,False,0.11477514288883389,0.08491839101193377,edge_high,"[9, 10]",2,0.41709930301618714,0.22038238113611885,10,10,0.11477514288883389,control|big|edge_high|same_top1_prev=all
7,99,111,2021-11-29,2022-02-27,192,193,control,small,1,2,0.5565492963084452,4,0.2771348476153009,1,0.2048183267083218,0.07231652090697907,1.5898939867487003,False,True,0.1542392044228439,0.08491839101193377,edge_low,"[1, 2]",2,0.38419482174437203,0.21382335768717878,1,1,0.11399149560058973,control|small|edge_low|same_top1_prev=all
7,99,111,2021-11-29,2022-02-27,192,193,control,small,1,2,0.5565492963084452,4,0.2771348476153009,1,0.2048183267083218,0.07231652090697907,1.5898939867487003,False,True,0.1542392044228439,0.08491839101193377,center,[3],1,0.16414166708445904,0.09135292931075076,3,3,0.09135292931075076,control|small|center|same_top1_prev=all
7,99,111,2021-11-29,2022-02-27,192,193,control,small,1,2,0.5565492963084452,4,0.2771348476153009,1,0.2048183267083218,0.07231652090697907,1.5898939867487003,False,True,0.1542392044228439,0.08491839101193377,edge_high,"[4, 5]",2,0.45166351117116893,0.25137300931051565,4,4,0.1542392044228439,control|small|edge_high|same_top1_prev=all
7,99,111,2021-11-29,2022-02-27,384,385,control,big,0,1,0.5452027366811822,9,0.22796194839102163,6,0.21775983370410334,0.010202114686918284,1.5999633480658835,True,False,0.12428547812195942,0.0719113309032382,edge_low,"[6, 7]",2,0.3713432462595285,0.20245735410876914,6,6,0.11872325727471629,control|big|edge_low|same_top1_prev=all
7,99,111,2021-11-29,2022-02-27,384,385,control,big,0,1,0.5452027366811822,9,0.22796194839102163,6,0.21775983370410334,0.010202114686918284,1.5999633480658835,True,False,0.12428547812195942,0.0719113309032382,center,[8],1,0.2143470953365449,0.11686262297714654,8,8,0.11686262297714654,control|big|center|same_top1_prev=all
7,99,111,2021-11-29,2022-02-27,384,385,control,big,0,1,0.5452027366811822,9,0.22796194839102163,6,0.21775983370410334,0.010202114686918284,1.5999633480658835,True,False,0.12428547812195942,0.0719113309032382,edge_high,"[9, 10]",2,0.41430965840392653,0.22588275959526652,9,9,0.12428547812195942,control|big|edge_high|same_top1_prev=all
7,99,111,2021-11-29,2022-02-27,384,385,control,small,1,2,0.526708594222056,3,0.26209228959677416,4,0.22977152242417254,0.03232076717260163,1.5908151210474317,False,False,0.1380462614099569,0.0719113309032382,edge_low,"[1, 2]",2,0.34608188994697997,0.1822843057396861,1,1,0.09305643058149246,control|small|edge_low|same_top1_prev=all
7,99,111,2021-11-29,2022-02-27,384,385,control,small,1,2,0.526708594222056,3,0.26209228959677416,4,0.22977152242417254,0.03232076717260163,1.5908151210474317,False,False,0.1380462614099569,0.0719113309032382,center,[3],1,0.26209228959677416,0.1380462614099569,3,3,0.1380462614099569,control|small|center|same_top1_prev=all
7,99,111,2021-11-29,2022-02-27,384,385,control,small,1,2,0.526708594222056,3,0.26209228959677416,4,0.22977152242417254,0.03232076717260163,1.5908151210474317,False,False,0.1380462614099569,0.0719113309032382,edge_high,"[4, 5]",2,0.3918258204562458,0.20637802707241293,4,4,0.12102263556829752,control|small|edge_high|same_top1_prev=all
7,99,111,2021-11-29,2022-02-27,576,577,late,big,2,3,0.531401641027789,10,0.2380393347037598,8,0.2127907843356055,0.025248550368154293,1.6002928882212233,False,False,0.12649449309074107,0.05918500475362243,edge_low,"[6, 7]",2,0.34309242410038354,0.18231987719114595,7,7,0.0980828579452956,late|big|edge_low|same_top1_prev=all
7,99,111,2021-11-29,2022-02-27,576,577,late,big,2,3,0.531401641027789,10,0.2380393347037598,8,0.2127907843356055,0.025248550368154293,1.6002928882212233,False,False,0.12649449309074107,0.05918500475362243,center,[8],1,0.2127907843356055,0.11307737199153109,8,8,0.11307737199153109,late|big|center|same_top1_prev=all
7,99,111,2021-11-29,2022-02-27,576,577,late,big,2,3,0.531401641027789,10,0.2380393347037598,8,0.2127907843356055,0.025248550368154293,1.6002928882212233,False,False,0.12649449309074107,0.05918500475362243,edge_high,"[9, 10]",2,0.44411679156401096,0.23600439184511193,10,10,0.12649449309074107,late|big|edge_high|same_top1_prev=all
7,99,111,2021-11-29,2022-02-27,576,577,late,small,6,7,0.5277833637258335,3,0.2527880671504839,5,0.24735194708080543,0.005436120069678474,1.5883920565063019,False,False,0.13341733639043427,0.05918500475362243,edge_low,"[1, 2]",2,0.3289534914960659,0.173616180251151,1,1,0.09142835023925214,late|small|edge_low|same_top1_prev=all
