candidate_id,baseline_name,preview_cut,lookback_weeks,prior_strength,score_mode,daily_issue_cap,allowed_sums_json,slot_blacklist_json,gate_family,raw_high_threshold,mean_sum_threshold,mid_share_threshold,mean_edge_cap,avg_daily_real_pnl_train,train_bootstrap_ci_low_real,avg_daily_real_pnl_test,test_bootstrap_ci_low_real,test_positive_day_rate,avg_bets_per_day_test,recent30_avg_daily_real_pnl,recent30_bootstrap_ci_low_real,recent60_avg_daily_real_pnl,recent60_bootstrap_ci_low_real,recent120_avg_daily_real_pnl,recent120_bootstrap_ci_low_real,post_2026_01_12_avg_daily_real_pnl,post_2026_01_12_bootstrap_ci_low_real,test_exposure_reduction_pct,acceptance_met,tail_test_bootstrap_ci_low_real,tail_recent30_bootstrap_ci_low_real,tail_recent60_bootstrap_ci_low_real,delta_vs_tail_test_ci_low,delta_vs_tail_recent30_ci_low,delta_vs_tail_recent60_ci_low
intraday_1835,base_stable_008,576,39,80,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.08,0.0,0.48,0.93,-0.0039380245319561,-0.013169786959328598,-0.005379746835443038,-0.014345991561181434,0.0,0.006329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958563535911602,False,-0.04911128691983112,-0.7933333333333332,-0.3427291666666667,0.03476529535864968,0.7933333333333332,0.3427291666666667
intraday_1875,base_stable_008,576,39,80,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.08,0.0,0.48,0.96,-0.0039380245319561,-0.013718528082633958,-0.005379746835443038,-0.014345991561181434,0.0,0.006329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958563535911602,False,-0.04911128691983112,-0.7933333333333332,-0.3427291666666667,0.03476529535864968,0.7933333333333332,0.3427291666666667
intraday_1915,base_stable_008,576,39,80,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.08,0.0,0.48,1.0,-0.0039380245319561,-0.013718528082633958,-0.005379746835443038,-0.014345991561181434,0.0,0.006329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958563535911602,False,-0.04911128691983112,-0.7933333333333332,-0.3427291666666667,0.03476529535864968,0.7933333333333332,0.3427291666666667
intraday_1355,base_stable_020,576,39,120,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.08,0.0,0.48,0.93,-0.0039380245319561,-0.013183505487411231,-0.005379746835443038,-0.014390822784810122,0.0,0.006329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958563535911602,False,-0.01763185654008427,-0.8040416666666668,-0.4908541666666665,0.003241033755274148,0.8040416666666668,0.4908541666666665
intraday_0475,base_nsum_00072,576,39,20,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_mid,0.08,0.0,0.48,1.0,-0.01536475145255003,-0.029083279535183987,0.031118143459915613,-0.017932489451476793,0.002109704641350211,0.014767932489451477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947129909365559,False,-0.048839662447257244,-2.513541666666667,-1.0452916666666663,0.03090717299578045,2.513541666666667,1.0452916666666663
intraday_0435,base_nsum_00072,576,39,20,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_mid,0.08,0.0,0.48,0.96,-0.01262104583602324,-0.024144609425435764,0.031118143459915613,-0.019725738396624472,0.002109704641350211,0.014767932489451477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947129909365559,False,-0.048839662447257244,-2.513541666666667,-1.0452916666666663,0.02911392405063277,2.513541666666667,1.0452916666666663
intraday_0395,base_nsum_00072,576,39,20,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_mid,0.08,0.0,0.48,0.93,-0.00932859909619109,-0.020852162685603613,0.031118143459915613,-0.021518987341772152,0.002109704641350211,0.014767932489451477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9947129909365559,False,-0.048839662447257244,-2.513541666666667,-1.0452916666666663,0.027320675105485092,2.513541666666667,1.0452916666666663
intraday_0915,base_nsum_00120,576,39,120,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_mid,0.08,0.0,0.48,0.96,-0.01920593931568754,-0.0329244673983215,-0.016139240506329113,-0.03590981012658227,0.0,0.0189873417721519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9933431952662722,False,-0.2215638185654008,-2.481041666666666,-1.2182499999999998,0.18565400843881852,2.481041666666666,1.2182499999999998
intraday_0955,base_nsum_00120,576,39,120,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_mid,0.08,0.0,0.48,1.0,-0.02249838605551969,-0.036765655261459,-0.016139240506329113,-0.03590981012658227,0.0,0.0189873417721519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9933431952662722,False,-0.2215638185654008,-2.481041666666666,-1.2182499999999998,0.18565400843881852,2.481041666666666,1.2182499999999998
intraday_0875,base_nsum_00120,576,39,120,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_mid,0.08,0.0,0.48,0.93,-0.01920593931568754,-0.03072950290510006,-0.016139240506329113,-0.03765822784810126,0.0,0.0189873417721519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9933431952662722,False,-0.2215638185654008,-2.481041666666666,-1.2182499999999998,0.18390559071729956,2.481041666666666,1.2182499999999998
intraday_0426,base_nsum_00072,576,39,20,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_mid,0.06,0.0,0.48,0.96,-0.02963202065848934,-0.0460942543576501,0.011392405063291138,-0.04662447257383966,0.002109704641350211,0.0379746835443038,0.0,0.0,0.0,0.0,-0.028333333333333332,-0.07083333333333333,0.0,0.0,0.986404833836858,False,-0.048839662447257244,-2.513541666666667,-1.0452916666666663,0.0022151898734175807,2.513541666666667,1.0452916666666663
intraday_0386,base_nsum_00072,576,39,20,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_mid,0.06,0.0,0.48,0.93,-0.024693350548741125,-0.040620561652679146,0.011392405063291138,-0.04666930379746835,0.002109704641350211,0.0379746835443038,0.0,0.0,0.0,0.0,-0.028333333333333332,-0.07083333333333333,0.0,0.0,0.986404833836858,False,-0.048839662447257244,-2.513541666666667,-1.0452916666666663,0.0021703586497888935,2.513541666666667,1.0452916666666663
intraday_0378,base_nsum_00072,576,39,20,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_mid,0.04,0.0,0.5,0.93,-0.018108457069076822,-0.03072950290510006,0.022573839662447255,-0.043037974683544304,0.004219409282700422,0.05063291139240506,0.0,0.0,-0.056666666666666664,-0.16999999999999998,0.01583333333333333,-0.09916666666666665,0.036734693877551024,-0.10408163265306122,0.9818731117824774,False,-0.048839662447257244,-2.513541666666667,-1.0452916666666663,0.00580168776371294,2.513541666666667,0.8752916666666664
intraday_1787,base_stable_008,384,39,80,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.06,0.0,0.5,1.0,0.009070367979341512,-0.02257989025177534,0.03618143459915611,-0.03081223628691983,0.008438818565400843,0.06329113924050633,0.0,0.0,-0.11333333333333333,-0.2833333333333333,0.13041666666666665,-0.10916666666666666,-0.023979591836734686,-0.19098214285714282,0.9732381801962533,False,-0.09361023206751048,-0.658458333333333,-0.2758958333333332,0.06279799578059066,0.658458333333333,-0.007437500000000152
intraday_1747,base_stable_008,384,39,80,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.06,0.0,0.5,0.96,0.009070367979341512,-0.022828437701743056,0.03618143459915611,-0.03601793248945147,0.008438818565400843,0.06329113924050633,0.0,0.0,-0.11333333333333333,-0.2833333333333333,0.13041666666666665,-0.07791666666666666,-0.023979591836734686,-0.1910331632653061,0.9732381801962533,False,-0.09361023206751048,-0.658458333333333,-0.2758958333333332,0.05759229957805902,0.658458333333333,-0.007437500000000152
intraday_1707,base_stable_008,384,39,80,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.06,0.0,0.5,0.93,0.009070367979341512,-0.02659780503550678,0.03618143459915611,-0.03723628691983122,0.008438818565400843,0.06329113924050633,0.0,0.0,-0.11333333333333333,-0.2833333333333333,0.13041666666666665,-0.08093749999999998,-0.023979591836734686,-0.19948979591836732,0.9732381801962533,False,-0.09361023206751048,-0.658458333333333,-0.2758958333333332,0.056373945147679266,0.658458333333333,-0.007437500000000152
intraday_1267,base_stable_020,384,39,120,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.06,0.0,0.5,0.96,0.009070367979341512,-0.023964654615881213,0.03618143459915611,-0.03842299578059071,0.008438818565400843,0.06329113924050633,0.0,0.0,-0.11333333333333333,-0.2833333333333333,0.13041666666666665,-0.09506249999999998,-0.023979591836734686,-0.19081632653061223,0.9732381801962533,False,-0.0591271097046413,-0.8378749999999995,-0.41706249999999984,0.02070411392405059,0.8378749999999995,0.1337291666666665
intraday_1227,base_stable_020,384,39,120,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.06,0.0,0.5,0.93,0.009070367979341512,-0.024211588121368626,0.03618143459915611,-0.04267141350210969,0.008438818565400843,0.06329113924050633,0.0,0.0,-0.11333333333333333,-0.2833333333333333,0.13041666666666665,-0.10462499999999998,-0.023979591836734686,-0.19081632653061223,0.9732381801962533,False,-0.0591271097046413,-0.8378749999999995,-0.41706249999999984,0.01645569620253161,0.8378749999999995,0.1337291666666665
intraday_1276,base_stable_020,384,39,120,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.08,0.0,0.5,0.96,0.011652679147837313,-0.017788089089735313,-0.028691983122362864,-0.05384229957805907,0.0,0.03375527426160337,0.0,0.0,-0.11333333333333333,-0.2833333333333333,-0.07791666666666666,-0.17726041666666667,-0.09540816326530611,-0.20816326530612245,0.9857270294380018,False,-0.0591271097046413,-0.8378749999999995,-0.41706249999999984,0.005284810126582232,0.8378749999999995,0.1337291666666665
intraday_1756,base_stable_008,384,39,80,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.08,0.0,0.5,0.96,0.011652679147837313,-0.014506939961265328,-0.028691983122362864,-0.05563554852320675,0.0,0.03375527426160337,0.0,0.0,-0.11333333333333333,-0.2833333333333333,-0.07791666666666666,-0.16309374999999998,-0.09540816326530611,-0.19948979591836735,0.9857270294380018,False,-0.09361023206751048,-0.658458333333333,-0.2758958333333332,0.037974683544303736,0.658458333333333,-0.007437500000000152
intraday_1796,base_stable_008,384,39,80,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.08,0.0,0.5,1.0,0.011652679147837313,-0.015171885087153,-0.028691983122362864,-0.05572521097046413,0.0,0.03375527426160337,0.0,0.0,-0.11333333333333333,-0.2833333333333333,-0.07791666666666666,-0.16999999999999998,-0.09540816326530611,-0.22551020408163264,0.9857270294380018,False,-0.09361023206751048,-0.658458333333333,-0.2758958333333332,0.037885021097046355,0.658458333333333,-0.007437500000000152
intraday_1716,base_stable_008,384,39,80,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.08,0.0,0.5,0.93,0.011652679147837313,-0.01591349257585539,-0.028691983122362864,-0.05738396624472573,0.0,0.03375527426160337,0.0,0.0,-0.11333333333333333,-0.2833333333333333,-0.07791666666666666,-0.16999999999999998,-0.09540816326530611,-0.2170535714285714,0.9857270294380018,False,-0.09361023206751048,-0.658458333333333,-0.2758958333333332,0.03622626582278476,0.658458333333333,-0.007437500000000152
intraday_1236,base_stable_020,384,39,120,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.08,0.0,0.5,0.93,0.011652679147837313,-0.016475952227243382,-0.028691983122362864,-0.05922204641350211,0.0,0.03375527426160337,0.0,0.0,-0.11333333333333333,-0.2833333333333333,-0.07791666666666666,-0.18416666666666665,-0.09540816326530611,-0.22551020408163266,0.9857270294380018,False,-0.0591271097046413,-0.8378749999999995,-0.41706249999999984,-9.493670886080718e-05,0.8378749999999995,0.1337291666666665
