candidate_id,baseline_name,preview_cut,lookback_weeks,prior_strength,score_mode,daily_issue_cap,allowed_sums_json,slot_blacklist_json,gate_family,raw_high_threshold,mean_sum_threshold,mid_share_threshold,mean_edge_cap,avg_daily_real_pnl_train,train_bootstrap_ci_low_real,avg_daily_real_pnl_test,test_bootstrap_ci_low_real,test_positive_day_rate,avg_bets_per_day_test,recent30_avg_daily_real_pnl,recent30_bootstrap_ci_low_real,recent60_avg_daily_real_pnl,recent60_bootstrap_ci_low_real,recent120_avg_daily_real_pnl,recent120_bootstrap_ci_low_real,post_2026_01_12_avg_daily_real_pnl,post_2026_01_12_bootstrap_ci_low_real,test_exposure_reduction_pct,acceptance_met,tail_test_bootstrap_ci_low_real,tail_recent30_bootstrap_ci_low_real,tail_recent60_bootstrap_ci_low_real,delta_vs_tail_test_ci_low,delta_vs_tail_recent30_ci_low,delta_vs_tail_recent60_ci_low
intraday_1496,base_stable_008,192,39,80,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.04,0.0,0.46,0.96,0.14364105874757907,0.0377420916720465,0.5430406852248393,0.24773822269807286,0.08779443254817987,0.728051391862955,1.9283333333333335,0.07066666666666681,1.0441666666666667,-0.11295833333333331,1.0270833333333333,0.3715520833333334,1.2686813186813186,0.30554945054945065,0.7358197358197358,False,0.2291916488222699,-0.4321666666666665,-0.13395833333333312,0.01854657387580297,0.5028333333333332,0.02099999999999981
intraday_1037,base_stable_020,192,39,120,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",mid_only,0.0,0.0,0.44,0.96,0.6332149774047774,0.37796723692704975,0.730085653104925,0.2360679871520343,0.22269807280513917,2.4518201284796572,2.3950000000000005,0.061583333333333413,1.2641666666666669,-0.19947916666666643,1.5266666666666668,0.45133333333333353,1.5428571428571427,0.24336538461538473,0.11033411033411034,False,0.21144807280513928,-0.11358333333333326,-0.27708333333333324,0.024619914346895033,0.17516666666666666,0.07760416666666681
intraday_1527,base_stable_008,192,39,80,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.02,0.0,0.46,1.0,0.19189799870884444,0.061071659134925786,0.5226980728051391,0.22096627408993583,0.09850107066381156,0.8907922912205567,1.9283333333333335,0.058916666666666805,1.1775,-0.05943749999999997,1.0966666666666667,0.39964583333333337,1.3884615384615384,0.44608516483516475,0.6767676767676767,False,0.2291916488222699,-0.4321666666666665,-0.13395833333333312,-0.008225374732334062,0.49108333333333326,0.07452083333333315
intraday_0975,base_stable_020,192,39,120,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.04,0.0,0.44,0.93,0.1254357650096837,0.0022692059393157053,0.6004282655246252,0.2849491434689508,0.10278372591006424,0.8586723768736617,1.8150000000000002,0.04241666666666682,0.9308333333333335,-0.17625,0.9533333333333333,0.23444791666666673,1.1994505494505494,0.1828708791208792,0.6884226884226885,False,0.21144807280513928,-0.11358333333333326,-0.27708333333333324,0.07350107066381151,0.15600000000000008,0.10083333333333325
intraday_1535,base_stable_008,192,39,80,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.04,0.0,0.44,1.0,0.1254357650096837,-0.010454325371207213,0.6004282655246252,0.2975615631691649,0.10278372591006424,0.8586723768736617,1.8150000000000002,0.03325000000000002,0.9308333333333335,-0.2634791666666667,0.9533333333333333,0.18839583333333335,1.1994505494505494,0.23380494505494512,0.6884226884226885,False,0.2291916488222699,-0.4321666666666665,-0.13395833333333312,0.06836991434689499,0.4654166666666665,-0.12952083333333358
intraday_1486,base_stable_008,192,39,80,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.02,0.0,0.44,0.96,0.2231439638476437,0.06100387346675278,0.5837259100642399,0.2690926124197003,0.11777301927194861,1.0749464668094217,1.8150000000000002,0.031166666666666804,1.0641666666666667,-0.10854166666666663,1.0895833333333333,0.26048958333333344,1.4071428571428573,0.48550824175824175,0.60994560994561,False,0.2291916488222699,-0.4321666666666665,-0.13395833333333312,0.039900963597430394,0.46333333333333326,0.02541666666666649
intraday_0997,base_stable_020,192,39,120,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",mid_only,0.0,0.0,0.44,0.93,0.6332149774047774,0.3829543253712073,0.730085653104925,0.2330888650963598,0.22269807280513917,2.4518201284796572,2.3950000000000005,0.012625000000000124,1.2641666666666669,-0.3978333333333331,1.5266666666666668,0.5817812500000002,1.5428571428571427,0.44917582417582413,0.11033411033411034,False,0.21144807280513928,-0.11358333333333326,-0.27708333333333324,0.021640792291220512,0.1262083333333334,-0.12074999999999986
intraday_1077,base_stable_020,192,39,120,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",mid_only,0.0,0.0,0.44,1.0,0.6332149774047774,0.33687459651387996,0.730085653104925,0.2458110278372592,0.22269807280513917,2.4518201284796572,2.3950000000000005,0.011500000000000043,1.2641666666666669,-0.2930208333333332,1.5266666666666668,0.5497395833333335,1.5428571428571427,0.26366758241758265,0.11033411033411034,False,0.21144807280513928,-0.11358333333333326,-0.27708333333333324,0.03436295503211992,0.1250833333333333,-0.015937499999999938
intraday_1356,base_stable_020,576,39,120,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.08,0.0,0.5,0.93,0.0010974822466107168,-0.008779857972885732,0.018201284796573874,0.0,0.0021413276231263384,0.0021413276231263384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99860529986053,False,0.09957976445396151,-0.8967916666666668,-0.4232708333333332,-0.09957976445396151,0.8967916666666668,0.4232708333333332
intraday_1396,base_stable_020,576,39,120,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.08,0.0,0.5,0.96,0.0010974822466107168,-0.008231116849580375,0.018201284796573874,0.0,0.0021413276231263384,0.0021413276231263384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99860529986053,False,0.09957976445396151,-0.8967916666666668,-0.4232708333333332,-0.09957976445396151,0.8967916666666668,0.4232708333333332
intraday_1436,base_stable_020,576,39,120,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.08,0.0,0.5,1.0,0.0010974822466107168,-0.007682375726275015,0.018201284796573874,0.0,0.0021413276231263384,0.0021413276231263384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99860529986053,False,0.09957976445396151,-0.8967916666666668,-0.4232708333333332,-0.09957976445396151,0.8967916666666668,0.4232708333333332
intraday_1836,base_stable_008,576,39,80,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.08,0.0,0.5,0.93,0.0010974822466107168,-0.007682375726275015,0.018201284796573874,0.0,0.0021413276231263384,0.0021413276231263384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99860529986053,False,0.03657387580299791,-0.573708333333333,-0.4537499999999999,-0.03657387580299791,0.573708333333333,0.4537499999999999
intraday_1876,base_stable_008,576,39,80,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.08,0.0,0.5,0.96,0.0010974822466107168,-0.008231116849580375,0.018201284796573874,0.0,0.0021413276231263384,0.0021413276231263384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99860529986053,False,0.03657387580299791,-0.573708333333333,-0.4537499999999999,-0.03657387580299791,0.573708333333333,0.4537499999999999
intraday_1916,base_stable_008,576,39,80,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.08,0.0,0.5,1.0,0.0010974822466107168,-0.007682375726275015,0.018201284796573874,0.0,0.0021413276231263384,0.0021413276231263384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99860529986053,False,0.03657387580299791,-0.573708333333333,-0.4537499999999999,-0.03657387580299791,0.573708333333333,0.4537499999999999
intraday_0396,base_nsum_00072,576,39,20,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_mid,0.08,0.0,0.5,0.93,0.0,0.0,0.01423982869379015,-0.003640256959314775,0.0021413276231263384,0.006423982869379015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978586723768736,False,-0.014419164882226863,-2.46,-0.7477083333333333,0.010778907922912088,2.46,0.7477083333333333
intraday_0916,base_nsum_00120,576,39,120,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_mid,0.08,0.0,0.5,0.96,0.0021626856036152356,-0.007682375726275015,0.012098501070663813,-0.003640256959314775,0.0021413276231263384,0.008565310492505354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973027646662171,False,0.0978747323340472,-2.5058333333333325,-0.7385833333333333,-0.10151498929336197,2.5058333333333325,0.7385833333333333
intraday_0876,base_nsum_00120,576,39,120,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_mid,0.08,0.0,0.5,0.93,0.0021626856036152356,-0.008715300193673338,0.012098501070663813,-0.003685760171306207,0.0021413276231263384,0.008565310492505354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973027646662171,False,0.0978747323340472,-2.5058333333333325,-0.7385833333333333,-0.1015604925053534,2.5058333333333325,0.7385833333333333
intraday_0956,base_nsum_00120,576,39,120,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_mid,0.08,0.0,0.5,1.0,-0.0005810200129115557,-0.012007746933505488,0.012098501070663813,-0.003685760171306207,0.0021413276231263384,0.008565310492505354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973027646662171,False,0.0978747323340472,-2.5058333333333325,-0.7385833333333333,-0.1015604925053534,2.5058333333333325,0.7385833333333333
intraday_0436,base_nsum_00072,576,39,20,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_mid,0.08,0.0,0.5,0.96,-0.0016462233699160748,-0.0049386701097482244,0.01423982869379015,-0.005460385438972162,0.0021413276231263384,0.006423982869379015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978586723768736,False,-0.014419164882226863,-2.46,-0.7477083333333333,0.0089587794432547,2.46,0.7477083333333333
intraday_0476,base_nsum_00072,576,39,20,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_mid,0.08,0.0,0.5,1.0,0.002614590058102002,-0.006584893479664299,0.01423982869379015,-0.005460385438972162,0.0021413276231263384,0.006423982869379015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978586723768736,False,-0.014419164882226863,-2.46,-0.7477083333333333,0.0089587794432547,2.46,0.7477083333333333
intraday_1435,base_stable_020,576,39,120,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.08,0.0,0.48,1.0,-0.004389928986442865,-0.014829728857327308,0.0145610278372591,-0.00728051391862955,0.0021413276231263384,0.006423982869379015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99581589958159,False,0.09957976445396151,-0.8967916666666668,-0.4232708333333332,-0.10686027837259106,0.8967916666666668,0.4232708333333332
intraday_1835,base_stable_008,576,39,80,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.08,0.0,0.48,0.93,-0.004389928986442865,-0.014816010329244674,0.0145610278372591,-0.00728051391862955,0.0021413276231263384,0.006423982869379015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99581589958159,False,0.03657387580299791,-0.573708333333333,-0.4537499999999999,-0.04385438972162746,0.573708333333333,0.4537499999999999
intraday_1355,base_stable_020,576,39,120,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.08,0.0,0.48,0.93,-0.004389928986442865,-0.014816010329244674,0.0145610278372591,-0.010920770877944325,0.0021413276231263384,0.006423982869379015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99581589958159,False,0.09957976445396151,-0.8967916666666668,-0.4232708333333332,-0.11050053533190583,0.8967916666666668,0.4232708333333332
intraday_1395,base_stable_020,576,39,120,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.08,0.0,0.48,0.96,-0.004389928986442865,-0.01591349257585539,0.0145610278372591,-0.010920770877944325,0.0021413276231263384,0.006423982869379015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99581589958159,False,0.09957976445396151,-0.8967916666666668,-0.4232708333333332,-0.11050053533190583,0.8967916666666668,0.4232708333333332
intraday_1875,base_stable_008,576,39,80,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.08,0.0,0.48,0.96,-0.004389928986442865,-0.01536475145255003,0.0145610278372591,-0.010920770877944325,0.0021413276231263384,0.006423982869379015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99581589958159,False,0.03657387580299791,-0.573708333333333,-0.4537499999999999,-0.047494646680942235,0.573708333333333,0.4537499999999999
intraday_1915,base_stable_008,576,39,80,lcb2,4,"[9, 10, 11, 12, 13]","[919, 7]",high_mid,0.08,0.0,0.48,1.0,-0.004389928986442865,-0.01591349257585539,0.0145610278372591,-0.010920770877944325,0.0021413276231263384,0.006423982869379015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99581589958159,False,0.03657387580299791,-0.573708333333333,-0.4537499999999999,-0.047494646680942235,0.573708333333333,0.4537499999999999
intraday_0427,base_nsum_00072,576,39,20,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_mid,0.06,0.0,0.5,0.96,-0.006036152356358941,-0.013718528082633958,0.010599571734475375,-0.010920770877944325,0.0021413276231263384,0.010706638115631691,0.0,0.0,0.0,0.0,-0.014166666666666666,-0.042499999999999996,0.0,0.0,0.9964311206281228,False,-0.014419164882226863,-2.46,-0.7477083333333333,0.003498394004282538,2.46,0.7477083333333333
intraday_0467,base_nsum_00072,576,39,20,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_mid,0.06,0.0,0.5,1.0,-0.0017753389283408647,-0.01249515816655907,0.010599571734475375,-0.010928800856531048,0.0021413276231263384,0.010706638115631691,0.0,0.0,0.0,0.0,-0.014166666666666666,-0.042499999999999996,0.0,0.0,0.9964311206281228,False,-0.014419164882226863,-2.46,-0.7477083333333333,0.0034903640256958145,2.46,0.7477083333333333
intraday_0387,base_nsum_00072,576,39,20,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_mid,0.06,0.0,0.5,0.93,-0.004389928986442866,-0.010974822466107165,0.010599571734475375,-0.012786402569593146,0.0021413276231263384,0.010706638115631691,0.0,0.0,0.0,0.0,-0.014166666666666666,-0.042499999999999996,0.0,0.0,0.9964311206281228,False,-0.014419164882226863,-2.46,-0.7477083333333333,0.001632762312633717,2.46,0.7477083333333333
intraday_0395,base_nsum_00072,576,39,20,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_mid,0.08,0.0,0.48,0.93,-0.0027437056165267914,-0.0071336346029696575,0.006959314775160599,-0.021887044967880083,0.0021413276231263384,0.014989293361884369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9950035688793719,False,-0.014419164882226863,-2.46,-0.7477083333333333,-0.00746788008565322,2.46,0.7477083333333333
intraday_0392,base_nsum_00072,576,39,20,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_mean,0.08,11.15,0.0,0.93,-0.0071336346029696575,-0.014816010329244674,0.016809421841541754,-0.023669700214132762,0.004282655246252677,0.032119914346895075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9892933618843683,False,-0.014419164882226863,-2.46,-0.7477083333333333,-0.0092505353319059,2.46,0.7477083333333333
intraday_0391,base_nsum_00072,576,39,20,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_mean,0.08,11.1,0.0,0.93,-0.0071336346029696575,-0.01755971594577146,0.016809421841541754,-0.025481798715203424,0.004282655246252677,0.032119914346895075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9892933618843683,False,-0.014419164882226863,-2.46,-0.7477083333333333,-0.011062633832976562,2.46,0.7477083333333333
intraday_0389,base_nsum_00072,576,39,20,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_mean,0.08,11.0,0.0,0.93,-0.0071336346029696575,-0.01646223369916075,0.016809421841541754,-0.025481798715203428,0.004282655246252677,0.032119914346895075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9892933618843683,False,-0.014419164882226863,-2.46,-0.7477083333333333,-0.011062633832976565,2.46,0.7477083333333333
intraday_0475,base_nsum_00072,576,39,20,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_mid,0.08,0.0,0.48,1.0,-0.0017753389283408651,-0.011523563589412525,0.003319057815845826,-0.025481798715203428,0.0021413276231263384,0.019271948608137045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935760171306209,False,-0.014419164882226863,-2.46,-0.7477083333333333,-0.011062633832976565,2.46,0.7477083333333333
intraday_0915,base_nsum_00120,576,39,120,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_mid,0.08,0.0,0.48,0.96,-0.006617172369270497,-0.01914299548095546,0.0011777301927194876,-0.025497858672376875,0.0021413276231263384,0.021413276231263382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932569116655429,False,0.0978747323340472,-2.5058333333333325,-0.7385833333333333,-0.12337259100642407,2.5058333333333325,0.7385833333333333
intraday_0435,base_nsum_00072,576,39,20,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_mid,0.08,0.0,0.48,0.96,-0.006036152356358941,-0.013169786959328598,0.003319057815845826,-0.02552730192719486,0.0021413276231263384,0.019271948608137045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935760171306209,False,-0.014419164882226863,-2.46,-0.7477083333333333,-0.011108137044967999,2.46,0.7477083333333333
intraday_0955,base_nsum_00120,576,39,120,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_mid,0.08,0.0,0.48,1.0,-0.00936087798579729,-0.02480067785668173,0.0011777301927194876,-0.02552730192719486,0.0021413276231263384,0.021413276231263382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932569116655429,False,0.0978747323340472,-2.5058333333333325,-0.7385833333333333,-0.12340203426124206,2.5058333333333325,0.7385833333333333
intraday_0390,base_nsum_00072,576,39,20,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_mean,0.08,11.05,0.0,0.93,-0.0071336346029696575,-0.01536475145255003,0.016809421841541754,-0.02557280513918629,0.004282655246252677,0.032119914346895075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9892933618843683,False,-0.014419164882226863,-2.46,-0.7477083333333333,-0.011153640256959429,2.46,0.7477083333333333
intraday_0875,base_nsum_00120,576,39,120,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_mid,0.08,0.0,0.48,0.93,-0.006617172369270497,-0.021990800516462232,0.0011777301927194876,-0.026153640256959314,0.0021413276231263384,0.021413276231263382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9932569116655429,False,0.0978747323340472,-2.5058333333333325,-0.7385833333333333,-0.12402837259100652,2.5058333333333325,0.7385833333333333
intraday_0393,base_nsum_00072,576,39,20,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_mid,0.08,0.0,0.44,0.93,-0.0071336346029696575,-0.01591349257585539,0.016809421841541754,-0.029443254817987152,0.004282655246252677,0.032119914346895075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9892933618843683,False,-0.014419164882226863,-2.46,-0.7477083333333333,-0.01502408993576029,2.46,0.7477083333333333
intraday_0388,base_nsum_00072,576,39,20,lcb164,8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[],high_only,0.08,0.0,0.0,0.93,-0.0071336346029696575,-0.015378469980632666,0.016809421841541754,-0.030211456102783724,0.004282655246252677,0.032119914346895075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9892933618843683,False,-0.014419164882226863,-2.46,-0.7477083333333333,-0.01579229122055686,2.46,0.7477083333333333
