week_start,date,day_index_in_week,core_ledger_unit,core_bets,core_implied_spread,exp_ledger_unit,exp_bets,exp_implied_spread,oe_ledger_unit,oe_bets,oe_implied_spread,day_index,policy_id,mode,policy_ledger_unit,policy_real_unit,policy_bets
2025-02-03,2025-02-08,6,3.8400000000000016,60.0,0.0666666666666667,7.8000000000000025,72.0,0.11111111111111113,-6.084999999999998,40.0,-0.14999999999999994,34,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-02-03,2025-02-09,7,9.825000000000001,60.0,0.16666666666666666,13.785000000000002,72.0,0.19444444444444448,11.87,40.0,0.29999999999999993,35,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-02-10,2025-02-10,1,-8.129999999999999,60.0,-0.1333333333333333,-4.169999999999998,72.0,-0.055555555555555525,3.8900000000000006,40.0,0.10000000000000002,36,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-02-10,2025-02-11,2,1.8450000000000015,60.0,0.033333333333333354,5.8050000000000015,72.0,0.08333333333333334,9.875,40.0,0.25,37,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-02-10,2025-02-12,3,-10.125000000000002,60.0,-0.16666666666666669,-6.165000000000002,72.0,-0.08333333333333334,-8.079999999999998,40.0,-0.19999999999999996,38,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-02-10,2025-02-13,4,1.845000000000001,60.0,0.03333333333333335,1.8150000000000013,72.0,0.02777777777777779,5.885,40.0,0.15,39,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-02-10,2025-02-14,5,11.82,60.0,0.2,7.800000000000002,72.0,0.11111111111111112,-6.084999999999998,40.0,-0.14999999999999994,40,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-02-10,2025-02-15,6,-2.1449999999999982,60.0,-0.0333333333333333,-14.144999999999998,72.0,-0.1944444444444444,-4.089999999999999,40.0,-0.09999999999999998,41,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-02-10,2025-02-16,7,1.8450000000000024,60.0,0.033333333333333375,5.805000000000002,72.0,0.08333333333333336,11.87,40.0,0.29999999999999993,42,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
2025-02-17,2025-02-17,1,-10.125,60.0,-0.16666666666666666,-14.145,72.0,-0.19444444444444442,-2.0949999999999984,40.0,-0.04999999999999996,43,core40_spread_only__exp0_off__oe40_spread_only__cd2,cash,0.0,0.0,0.0
